Instances,SloppyGiuseppe,SauceTopping,Food,CheeseyVegetableTopping,Country,NonVegetarianPizza,OnionTopping,PizzaBase,PetitPoisTopping,AnchoviesTopping,RedOnionTopping,ThinAndCrispyPizza,GorgonzolaTopping,American,Caprina,Fiorentina,Spiciness,FishTopping,HotSpicedBeefTopping,MushroomTopping,ValuePartition,VegetarianPizza,PrinceCarlo,VegetarianTopping,HotGreenPepperTopping,HerbSpiceTopping,RealItalianPizza,Mushroom,SpinachTopping,FourSeasons,CaperTopping,GoatsCheeseTopping,SlicedTomatoTopping,PepperTopping,VegetableTopping,LeekTopping,AsparagusTopping,FourCheesesTopping,CajunSpiceTopping,DomainConcept,ParmesanTopping,ThinAndCrispyBase,Pizza,Capricciosa,Hot,Siciliana,IceCream,LaReine,RocketTopping,MeatTopping,Cajun,Giardiniera,VegetarianPizzaEquivalent2,SultanaTopping,AmericanHot,GreenPepperTopping,InterestingPizza,Napoletana,PeperoniSausageTopping,PrawnsTopping,PizzaTopping,Parmense,GarlicTopping,DeepPanBase,ParmaHamTopping,JalapenoPepperTopping,HamTopping,PeperonataTopping,Soho,TomatoTopping,Veneziana,PolloAdAstra,QuattroFormaggi,UnclosedPizza,MozzarellaTopping,OliveTopping,CheeseTopping,CheeseyPizza,Medium,ChickenTopping,SweetPepperTopping,ArtichokeTopping,SundriedTomatoTopping,SpicyTopping,VegetarianPizzaEquivalent1,NamedPizza,Mild,MixedSeafoodTopping,Rosa,NutTopping,SpicyPizzaEquivalent,PineKernels,TobascoPepperSauce,RosemaryTopping,Margherita,FruitTopping,MeatyPizza,SpicyPizza,FruttiDiMare
CheeseyPizza_1,0.351030856,0.647682428,0.997665286,0.995384634,0.997962594,0.945360243,0.56836313,0.821218669,0.535073757,0.888877392,0.997575939,0.996723235,0.799086809,0.396900177,0.355181128,0.294860691,0.997403681,0.691374362,0.783563614,0.495833129,0.893097341,0.821023166,0.473094195,0.997274101,0.995351434,0.73922801,0.996145487,0.336096048,0.462999701,0.396965444,0.526470065,0.719980001,0.965890825,0.620722651,0.985257208,0.539219856,0.493332028,0.770657301,0.896177471,0.95255965,0.703390002,0.919367731,0.940824568,0.30260545,0.91931653,0.319639117,0.699321091,0.338558316,0.489115119,0.834213972,0.424552679,0.34650743,0.996307611,0.995361269,0.34131673,0.798297763,0.998096287,0.403107524,0.790782094,0.771444261,0.977258146,0.407926977,0.61060071,0.979061961,0.996078789,0.767145038,0.906213105,0.880662143,0.378471255,0.934136569,0.352167398,0.261451602,0.40052253,0.407741189,0.99375546,0.604029059,0.800860465,0.995248854,0.868276596,0.806028843,0.794984102,0.495004743,0.863106668,0.995503843,0.996635973,0.997118354,0.987406909,0.886163414,0.341519833,0.688801765,0.995998859,0.991995096,0.995580852,0.920508206,0.391125292,0.666584849,0.997222662,0.996466398,0.336525857
Rosa_1,0.360142767,0.63260293,0.997660875,0.995386779,0.998129785,0.944172025,0.573840797,0.808974385,0.504325509,0.889901817,0.99757129,0.996728897,0.794646978,0.417930126,0.398664534,0.28537339,0.997479141,0.688790262,0.762192607,0.452665567,0.890875757,0.801635325,0.474089891,0.997290254,0.995342731,0.720564127,0.996138275,0.354605108,0.475505412,0.374487758,0.485306978,0.719887674,0.960573554,0.613924503,0.984404624,0.529977322,0.490554184,0.768099785,0.896311879,0.950767457,0.689594924,0.910292447,0.934726536,0.325987548,0.916472375,0.275417745,0.629624128,0.350066483,0.465503365,0.824411452,0.411681592,0.377597988,0.996300161,0.995352507,0.337691545,0.804067254,0.998089492,0.374984264,0.793467104,0.761662841,0.979919672,0.422375798,0.577300489,0.979020059,0.996071458,0.761152267,0.893232405,0.892881572,0.381152421,0.929950476,0.360720783,0.298588067,0.409329176,0.379279137,0.993460178,0.600344181,0.789695561,0.995239973,0.862525463,0.79989022,0.779753685,0.483222663,0.853769481,0.995450437,0.996700466,0.99711287,0.987383544,0.872362196,0.475492924,0.676349819,0.99599129,0.991853178,0.995572567,0.914456367,0.376092583,0.658113003,0.997219801,0.996471047,0.327449501
PeperoniSausageTopping_1,0.362397999,0.646400094,0.997961164,0.995967746,0.998259008,0.948529184,0.576100171,0.806692541,0.519121766,0.897283971,0.997884929,0.997151434,0.78698051,0.402174264,0.396027982,0.256243616,0.997729003,0.71536386,0.750172734,0.478573352,0.880042195,0.823786974,0.438001394,0.997628391,0.995945156,0.742982566,0.996636271,0.338053942,0.458374739,0.380346537,0.512091398,0.757938027,0.965854406,0.607655287,0.986501038,0.571602702,0.487008184,0.798185885,0.900458336,0.955948651,0.679974794,0.920922458,0.946940839,0.340183377,0.919347286,0.277505815,0.615922868,0.301380724,0.464087278,0.82046932,0.412539899,0.350883245,0.99676609,0.995951533,0.33280161,0.836041272,0.998348236,0.360066593,0.847704053,0.788444936,0.980716228,0.357579827,0.620553553,0.981111228,0.996583283,0.747479618,0.903185487,0.906121671,0.366198957,0.938313484,0.346353084,0.275825053,0.39687261,0.337776333,0.994295299,0.58918339,0.772171855,0.995853424,0.878982186,0.817524314,0.798474014,0.470076799,0.848331928,0.996095955,0.997095227,0.997485757,0.988998234,0.894633055,0.366017729,0.693357646,0.996508181,0.99314183,0.996015489,0.920414925,0.419196606,0.661887825,0.997546971,0.996913433,0.335354537
RosemaryTopping_1,0.303837687,0.629052937,0.998038709,0.99612087,0.998298824,0.940947592,0.568377554,0.839472175,0.5073452,0.89959389,0.99797219,0.99722445,0.795614541,0.383813441,0.354830861,0.25954324,0.997705042,0.687236667,0.76628691,0.426841438,0.889995515,0.79726553,0.39512983,0.997719586,0.996116638,0.706559181,0.996716142,0.313826442,0.43369481,0.316633105,0.486198038,0.691460192,0.964140892,0.633043826,0.98684293,0.538445592,0.474556923,0.74564594,0.905877054,0.958965242,0.713343143,0.913880348,0.947927356,0.301409304,0.907096863,0.263719946,0.656741798,0.301890343,0.439931184,0.848964393,0.353301108,0.379170746,0.996890962,0.996124923,0.350371957,0.81697309,0.99842298,0.353753239,0.766658306,0.770198643,0.980512261,0.444452882,0.545968413,0.980887651,0.99673754,0.749160051,0.906390309,0.893409312,0.380038798,0.940891325,0.340087831,0.235322028,0.374697924,0.39258334,0.994251728,0.583564878,0.78822571,0.995931685,0.870571256,0.818583727,0.753952801,0.52822572,0.854137719,0.995963216,0.997204483,0.997672021,0.988992751,0.891725957,0.305905938,0.673805296,0.996672988,0.993200481,0.996308506,0.936090589,0.36551404,0.624082744,0.997597396,0.996899366,0.251273453
MozzarellaTopping_1,0.371432483,0.643924236,0.997834265,0.995719016,0.998110056,0.947407961,0.566941559,0.812968552,0.579836428,0.88588202,0.997751296,0.996940374,0.782350242,0.397619277,0.354524374,0.288623244,0.997591615,0.702636898,0.783701241,0.512121677,0.89649117,0.81082195,0.455627948,0.997454822,0.995687068,0.70919919,0.996424019,0.302546948,0.496529162,0.380172849,0.516896009,0.715024948,0.965420365,0.596398652,0.985658467,0.564310551,0.478714168,0.784407854,0.896338403,0.951567054,0.724271595,0.915866613,0.939328551,0.364536583,0.917963326,0.308963209,0.701627016,0.331537962,0.479615748,0.828086793,0.399791509,0.341502309,0.996561944,0.995686591,0.300083011,0.823149204,0.99823451,0.377872318,0.792939901,0.769841313,0.9793154,0.435568303,0.564015806,0.980337977,0.99636215,0.73493588,0.903568327,0.882665813,0.400152951,0.936072826,0.355135649,0.263710201,0.361579925,0.416598409,0.993998408,0.573130608,0.792561412,0.995584965,0.865045369,0.778736413,0.769907713,0.512058318,0.849642873,0.995828569,0.996858716,0.997326732,0.988309622,0.87900579,0.344481111,0.657088578,0.996272206,0.992453754,0.995877385,0.912398756,0.393594533,0.645904124,0.997406781,0.996711969,0.332193643
England,0.345218658,0.627105474,0.997832119,0.995816767,0.998115182,0.952642739,0.578853786,0.825334489,0.533912957,0.902428865,0.997707725,0.997049272,0.807769597,0.404856652,0.356835216,0.31924659,0.997539759,0.698171556,0.791301429,0.483499557,0.901280105,0.815186501,0.485002875,0.997454703,0.995659232,0.718975544,0.996401548,0.347097337,0.503516376,0.377825469,0.517581999,0.727425516,0.96518296,0.611079454,0.98653388,0.524974883,0.48959887,0.787227035,0.901804388,0.952198923,0.700327456,0.916158378,0.943872035,0.337154508,0.922136128,0.320156932,0.684863925,0.343828619,0.481010139,0.844076037,0.381359011,0.340931982,0.996537089,0.995612979,0.329549164,0.818317115,0.998219073,0.375756264,0.793531954,0.765367627,0.979782999,0.44432053,0.599472165,0.980734885,0.996374905,0.748809695,0.912091911,0.897419751,0.400896937,0.934471309,0.365529954,0.283299893,0.389300048,0.45199734,0.993881464,0.633614063,0.790614426,0.995506644,0.867094457,0.817115664,0.787163079,0.49730438,0.854318261,0.995773733,0.996739924,0.997475088,0.988015473,0.883470953,0.346164644,0.687558949,0.996411622,0.992388427,0.995820761,0.916410267,0.383123189,0.645648062,0.997375846,0.996658444,0.322961301
PetitPoisTopping_1,0.374754816,0.649668217,0.997659683,0.995463431,0.997959495,0.941460073,0.585964918,0.780035734,0.665251315,0.873487234,0.997572124,0.996699989,0.766784072,0.392709643,0.317650527,0.322484285,0.997399688,0.692356765,0.771103621,0.487424344,0.899307609,0.811709106,0.419955879,0.997263193,0.995344102,0.70703882,0.996139467,0.2989375,0.446339399,0.322567254,0.494898796,0.680525064,0.963733733,0.598356664,0.985024452,0.529301286,0.500872731,0.741463542,0.894067883,0.949179709,0.759566605,0.914057493,0.935406566,0.430215746,0.912023127,0.320519686,0.692020595,0.352588385,0.468862265,0.829295039,0.370564967,0.372991502,0.9962883,0.995354056,0.289248586,0.801787615,0.998100102,0.356572986,0.737538278,0.774394929,0.977509558,0.48006615,0.548047721,0.978346825,0.99607265,0.744751632,0.897691727,0.880729258,0.424005151,0.931255579,0.346488655,0.262362719,0.34319362,0.419387907,0.993495047,0.522756457,0.769904912,0.995241404,0.853768647,0.759783983,0.763001263,0.472770542,0.839131355,0.995511055,0.996622324,0.99716562,0.987387478,0.883864641,0.325123787,0.638636768,0.995991886,0.991997063,0.995567381,0.902502954,0.421358526,0.608712435,0.997211516,0.996460974,0.300790668
HerbSpiceTopping_1,0.442488939,0.651484966,0.997554719,0.995274186,0.998020291,0.94979763,0.576961339,0.810290515,0.546127796,0.885695517,0.997441649,0.996528447,0.790635645,0.42033878,0.363794208,0.29698348,0.997331619,0.687105894,0.793612719,0.503050506,0.894392014,0.819610178,0.526052654,0.997116566,0.995094538,0.781171381,0.9959324,0.332131654,0.49962002,0.388845444,0.544851303,0.723742902,0.962829292,0.576156497,0.984521091,0.499588341,0.53117758,0.788265824,0.896810174,0.949478269,0.698592365,0.920704961,0.937580407,0.348519206,0.921117842,0.326233447,0.691983581,0.328599006,0.480008245,0.822784483,0.417539895,0.338680297,0.996117473,0.995104909,0.306598425,0.794845641,0.99798739,0.343828708,0.80017215,0.783717155,0.97915709,0.420305729,0.637013018,0.978942692,0.995861888,0.780968189,0.8899073,0.88450551,0.358072102,0.92701441,0.322914153,0.27395317,0.383669555,0.443694443,0.99344629,0.581527233,0.804585993,0.995002687,0.859804332,0.81623286,0.794533432,0.452757329,0.864646435,0.995255291,0.996462405,0.997073293,0.986716866,0.876541734,0.332206428,0.645039439,0.995847583,0.991514564,0.995326757,0.903053045,0.374340832,0.655106306,0.997066557,0.996271014,0.361414284
ArtichokeTopping_1,0.32538256,0.585525334,0.99735558,0.99470681,0.997851014,0.926475883,0.518105149,0.808575988,0.483344615,0.874256909,0.997306943,0.996377289,0.73533684,0.429381132,0.397757441,0.234812766,0.996963441,0.632947028,0.748870671,0.391078681,0.886162639,0.763985276,0.456572473,0.996914864,0.994965613,0.668275714,0.995667815,0.334771186,0.391589016,0.323636055,0.452195972,0.661577165,0.948000908,0.64545238,0.981590867,0.48045215,0.509934664,0.732817709,0.869156718,0.945826709,0.669151843,0.89224422,0.931620777,0.330943286,0.890450358,0.298694193,0.630037189,0.359834075,0.418866187,0.802328408,0.331721753,0.35699299,0.995789349,0.994842589,0.315664321,0.814135492,0.997861564,0.381298482,0.748943985,0.697778642,0.975049555,0.455128253,0.514996827,0.974936485,0.995864272,0.705450773,0.878715575,0.887315333,0.434228241,0.921630681,0.336375624,0.28844133,0.358017027,0.349985152,0.992215455,0.556557178,0.749497592,0.994454205,0.863147676,0.759278893,0.684188366,0.653926969,0.812400281,0.994575143,0.996488929,0.996804833,0.985041559,0.867560506,0.319396257,0.601289272,0.995408237,0.990972638,0.9952088,0.905580819,0.380248398,0.665482163,0.996809661,0.995799124,0.296637863
HotGreenPepperTopping_1,0.342891008,0.624714553,0.997963071,0.995948017,0.998223126,0.945018172,0.551528752,0.809627354,0.532494009,0.888156235,0.997868776,0.997087181,0.776057065,0.421610385,0.356048405,0.242865801,0.997683764,0.681868911,0.765235364,0.425298929,0.89026159,0.797297359,0.385311991,0.997630119,0.995946229,0.709163427,0.996637702,0.322518229,0.417694539,0.312379092,0.489868492,0.694855213,0.963349521,0.605991483,0.98636657,0.511792958,0.481405705,0.766674459,0.897605896,0.954861045,0.717472017,0.918052435,0.948992848,0.321396083,0.913155973,0.277560025,0.624748588,0.30966264,0.424516618,0.830931246,0.348808169,0.357538134,0.996767402,0.995953202,0.318006575,0.820909142,0.99833703,0.326031059,0.783585548,0.771530747,0.980389059,0.423247337,0.541339815,0.981166303,0.996579468,0.725523055,0.899932742,0.894199967,0.386822045,0.937429428,0.342098087,0.234121114,0.378201246,0.352478951,0.994377553,0.539423883,0.781090081,0.995855033,0.861800969,0.790522397,0.735938668,0.52003175,0.839704931,0.995934486,0.9970963,0.997486591,0.988896012,0.891302347,0.309253424,0.653213203,0.996509612,0.993095219,0.996144891,0.920207739,0.37938565,0.634684086,0.997498214,0.996869028,0.273140311
France,0.287813246,0.617587626,0.997681737,0.99546957,0.997971475,0.939380527,0.511175275,0.799571514,0.466292053,0.890117705,0.997586489,0.996811211,0.775884509,0.357341409,0.354479432,0.23342596,0.997441292,0.639676154,0.736865163,0.391268611,0.872577071,0.812308311,0.462531388,0.997295082,0.99537164,0.712343752,0.99622041,0.322133929,0.386568725,0.380256534,0.48008129,0.728834391,0.95888567,0.595126808,0.984955251,0.501696169,0.488225937,0.759850979,0.886253357,0.950074315,0.640462339,0.899386823,0.937410176,0.278915554,0.908889651,0.258250684,0.633642793,0.335699111,0.412718028,0.829498231,0.400951743,0.310348809,0.996310174,0.995398343,0.344907135,0.804254532,0.998146057,0.389015019,0.797561705,0.708994806,0.976694942,0.399714291,0.585209668,0.977945566,0.996165991,0.738258779,0.89507395,0.889865041,0.373668551,0.929758787,0.34152478,0.259322882,0.363949895,0.327901602,0.993559718,0.609700978,0.760602295,0.995279431,0.866996467,0.800802112,0.74825418,0.518784225,0.841036081,0.995619357,0.996738374,0.997153878,0.987457097,0.884066224,0.313380599,0.664588451,0.996016204,0.992091775,0.995472372,0.914524913,0.374260157,0.639544725,0.997230709,0.996500134,0.326797247
SweetPepperTopping_1,0.335555762,0.660675764,0.997739434,0.995607078,0.998088539,0.948170125,0.580368757,0.823251843,0.523724318,0.894373953,0.997652829,0.996839762,0.798193038,0.415971011,0.338542938,0.287266791,0.997486115,0.697050989,0.771538556,0.550986946,0.884351671,0.821165204,0.494835645,0.997357547,0.995498598,0.743775129,0.996276796,0.311713964,0.52408427,0.402103513,0.537005663,0.750945389,0.963200092,0.571755648,0.985503554,0.556963563,0.472952127,0.763319135,0.900690317,0.951726437,0.704370439,0.914226115,0.937811852,0.341819763,0.919361889,0.294921428,0.679896593,0.319256037,0.504661977,0.843683541,0.441688508,0.30890733,0.996411502,0.995508194,0.325174481,0.806140006,0.998171806,0.385306716,0.804072142,0.776146233,0.979506612,0.395101219,0.639578223,0.978707075,0.996219218,0.768420041,0.90448457,0.885556281,0.371004969,0.933364093,0.31279549,0.26186192,0.364852071,0.421067595,0.993678749,0.630896986,0.792262912,0.995399296,0.868712008,0.820226908,0.825938344,0.43864125,0.861436188,0.995674551,0.996745229,0.997242689,0.987758219,0.881454468,0.352296174,0.689791322,0.996125638,0.992175758,0.995719254,0.918085635,0.390058666,0.622304797,0.997307181,0.996578515,0.343159378
HamTopping_1,0.304408044,0.621364951,0.998046398,0.996034682,0.998322189,0.947338641,0.570241153,0.848531842,0.527103901,0.902852952,0.997999609,0.997310758,0.806889415,0.39984259,0.415428579,0.242622137,0.997809947,0.70157373,0.77909416,0.436366886,0.906315684,0.818994641,0.474467933,0.997761369,0.996170223,0.717665434,0.996721923,0.344887048,0.453658342,0.384587973,0.501002491,0.717474878,0.967135012,0.654661953,0.987071455,0.49086076,0.502347887,0.760989845,0.90911895,0.957960606,0.680677354,0.923335791,0.948068738,0.312998414,0.916196883,0.255680382,0.678688645,0.329601616,0.452189386,0.869398773,0.397494316,0.322062433,0.996947348,0.996178269,0.340637743,0.840993047,0.998434126,0.410870045,0.798611283,0.765242755,0.98098582,0.444245785,0.562246084,0.981987178,0.996769905,0.75965333,0.92893374,0.904731989,0.373668969,0.941501915,0.338096797,0.270811796,0.412526846,0.375281006,0.994709849,0.619992852,0.799758375,0.996065319,0.888931632,0.830779374,0.746503472,0.561782181,0.86314255,0.996214449,0.997243762,0.997626603,0.989572942,0.897379816,0.329823494,0.725167394,0.996703923,0.99349457,0.996359289,0.927371144,0.401714474,0.665953577,0.99771452,0.997089446,0.310284436
MushroomTopping_1,0.354415745,0.663554788,0.997550309,0.995259464,0.997862279,0.940008461,0.542099297,0.796718836,0.57123822,0.876248419,0.997457922,0.996517658,0.770560563,0.428057641,0.321953863,0.31849733,0.997278392,0.669527769,0.766124189,0.593875527,0.87643683,0.781152189,0.440654814,0.997158766,0.995122969,0.686116815,0.995964289,0.301545054,0.502545118,0.378605723,0.517734289,0.711965263,0.961210608,0.559642434,0.983826816,0.534812391,0.43828544,0.728777707,0.887743413,0.947292328,0.741499782,0.904631793,0.932986557,0.375115246,0.905359864,0.336062163,0.675988853,0.340668023,0.526665211,0.844447255,0.416528046,0.329239368,0.996153891,0.995126486,0.31825003,0.792582452,0.998023033,0.421176046,0.768019199,0.743757427,0.976913095,0.428651124,0.591595292,0.976946175,0.995911956,0.716143131,0.890592158,0.872225225,0.388061583,0.928190291,0.332083225,0.274711132,0.353297412,0.482782573,0.993212938,0.573844671,0.760558128,0.994999409,0.852515221,0.78878659,0.77428323,0.470161915,0.837789416,0.995338321,0.996467829,0.996976376,0.986835599,0.867004633,0.332115769,0.635047436,0.995794058,0.991506636,0.99531883,0.907478213,0.422127038,0.592724919,0.997055888,0.996323466,0.335916191
Siciliana_1,0.411054909,0.664398313,0.997559786,0.994984984,0.997888744,0.944311261,0.582612514,0.798893869,0.562684298,0.873156905,0.997476637,0.996592045,0.771872342,0.433390617,0.336178869,0.334744811,0.997283578,0.690743446,0.790912569,0.477451503,0.896064699,0.802806616,0.435932934,0.997172177,0.995214939,0.703624725,0.99592942,0.308118284,0.490245253,0.352496654,0.472727269,0.680852652,0.965376496,0.586741507,0.984323919,0.45382607,0.49576655,0.750226378,0.880729616,0.946288466,0.724639237,0.91461879,0.936445951,0.356937855,0.909649253,0.432998061,0.693882525,0.365925133,0.492420852,0.816953242,0.37764594,0.343569785,0.996160746,0.995193541,0.296176225,0.788304389,0.998023987,0.398226649,0.754204571,0.757350445,0.9765172,0.442197293,0.64517504,0.979200602,0.99593699,0.722344935,0.897208631,0.859826386,0.383839279,0.923440158,0.32263419,0.276049167,0.375950247,0.48055464,0.993565023,0.551788568,0.773410738,0.995056391,0.84875387,0.767951667,0.7643314,0.463588595,0.828173459,0.995282471,0.996340275,0.997003734,0.986308753,0.864597082,0.329710037,0.607727885,0.995812833,0.991657019,0.995416999,0.899314642,0.366847903,0.62573868,0.997133017,0.996330678,0.330764234
VegetableTopping_1,0.360188842,0.636948109,0.997999609,0.995895505,0.998262465,0.945995748,0.590673149,0.815320373,0.604975581,0.893066525,0.997932553,0.997215033,0.786440313,0.393071711,0.358079255,0.269159257,0.997775495,0.695141852,0.772018433,0.446805537,0.909676969,0.797312438,0.413299441,0.997681737,0.996053576,0.715024531,0.996668398,0.299780309,0.465530604,0.29630813,0.491782308,0.700161815,0.963688731,0.595221937,0.986817479,0.53494215,0.478674293,0.770385802,0.905306697,0.955256104,0.748377919,0.917236269,0.946507454,0.390359461,0.920516312,0.294579268,0.660739839,0.309461385,0.426653743,0.828409255,0.340107054,0.37398082,0.996838689,0.99604249,0.294850916,0.834705114,0.998373747,0.313687444,0.774465203,0.788504183,0.981235504,0.450699478,0.510231495,0.981482148,0.996660709,0.75262922,0.908358276,0.903687656,0.417691648,0.93819499,0.338574708,0.239852801,0.357045799,0.397993237,0.994373202,0.54840529,0.788553894,0.995958149,0.872938693,0.771961093,0.742449164,0.506892622,0.851626337,0.996051133,0.997039616,0.997542143,0.988610029,0.893908024,0.297592252,0.655778408,0.996570706,0.993480921,0.996229947,0.915833294,0.378518939,0.617510974,0.997630954,0.996923506,0.258563578
GreenPepperTopping_1,0.319828004,0.637285709,0.997865021,0.995557725,0.998291194,0.937140822,0.549724936,0.846265852,0.517561197,0.895723939,0.997855842,0.997146785,0.789329588,0.456069857,0.393788397,0.219295472,0.997530758,0.721164882,0.753602087,0.447176158,0.886467457,0.791584551,0.405613333,0.997527063,0.99599421,0.712348938,0.996469975,0.30859831,0.441763431,0.31704399,0.47817561,0.737328529,0.96089679,0.625178158,0.985124171,0.561278939,0.436978459,0.762896955,0.894387007,0.952751338,0.698317289,0.907111585,0.941818595,0.321862042,0.903940618,0.273185819,0.628939986,0.316298068,0.4656564,0.843300343,0.360611379,0.333551973,0.99662751,0.995896339,0.314706236,0.878331423,0.998322904,0.377416223,0.803960383,0.764701664,0.98044008,0.394560307,0.538890779,0.979902148,0.996739089,0.719213963,0.906725466,0.914712489,0.4444049,0.938081682,0.326519161,0.251398265,0.35167262,0.338170141,0.993758559,0.623425722,0.782131851,0.99558723,0.87766701,0.789597511,0.743297994,0.580930412,0.831859529,0.995643616,0.997160673,0.997463346,0.98780781,0.898856342,0.325360566,0.680564344,0.996346772,0.992893398,0.996187985,0.919385254,0.437426835,0.654194713,0.997447968,0.996636629,0.273305118
